,is_good_result,channel_subscribers,title_length,has_special_characters_in_title,probably_sex_words_in_title,title_longest_word_length,title_number_words,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,channel_3_standard_deviations,channel_3_mean,channel_3_entropy,channel_2_standard_deviations,channel_2_mean,channel_2_entropy,channel_1_standard_deviations,channel_1_mean,channel_1_entropy,total_standard_deviation,total_mean,total_entropy,video_error_or_removed
880,ViewsResult.GOOD,858.0,37,False,False,11,6,25.0,2017-11-27T11:00:02.000Z,553261.0,16396.0,1892.0,4204.0,False,False,1.963460585073152,1.6305555555555555,5.5378450423776195,2.19508429490268,1.6777777777777778,6.597861382961067,2.77351756644122,1.8194444444444444,6.378632142646137,88.45988658126161,137.32376543209878,6.478383393504647,False
881,ViewsResult.POOR,5340000.0,59,True,False,10,10,26.0,2017-11-27T15:27:42.000Z,388786.0,18376.0,412.0,3290.0,False,False,2.845169992100756,1.2027777777777775,5.995991230594604,2.660025004523709,1.1805555555555556,7.655471599934289,2.8937779142988767,1.3222222222222222,6.4046826816089055,94.66291105591507,122.964012345679,6.945624827909683,False
882,ViewsResult.POOR,36900000.0,31,True,False,9,5,24.0,2017-11-27T14:00:02.000Z,1548962.0,122670.0,1421.0,15016.0,False,False,1.1813069504202165,0.9583333333333334,5.771847254495532,1.5282423536069216,1.2055555555555555,7.8152066772300675,2.0179728705244875,1.3027777777777778,6.7743801871448435,80.10830767662891,88.26462962962962,7.0380475323439144,False
883,ViewsResult.MEDIUM,6000000.0,30,False,False,7,5,23.0,2017-11-25T19:10:42.000Z,3003970.0,203312.0,4102.0,24827.0,False,False,2.2832657464990374,1.905555555555556,6.254596799273507,3.1173932110176232,2.213888888888889,7.798138303262503,4.433701425821695,2.691666666666667,6.598979587480091,72.61636119592046,83.62049382716049,7.097775199119378,False
884,ViewsResult.MEDIUM,3090000.0,55,False,False,12,8,23.0,2017-11-25T20:09:25.000Z,1167158.0,36480.0,1340.0,3596.0,False,False,0.4725815626252608,0.1,6.317804488948867,0.9211338959787484,0.2388888888888889,7.160521088180619,1.5491933384829668,0.6666666666666666,5.775853590988582,95.54575106700639,133.49706790123457,6.810884100837687,False
885,ViewsResult.MEDIUM,2580000.0,47,False,False,8,9,26.0,2017-11-26T22:30:52.000Z,333229.0,13841.0,233.0,903.0,False,False,1.6237792185569084,1.4527777777777775,5.6814773013155495,1.7870396756841007,1.5305555555555554,7.65585424283715,2.454644124466473,1.7833333333333334,6.8101801949405045,96.22572873350045,132.71138888888888,6.950952690564589,False
886,ViewsResult.POOR,20000000.0,27,True,False,13,4,22.0,2017-11-25T22:00:07.000Z,756320.0,18776.0,1508.0,2252.0,False,False,1.8805699162425584,1.1888888888888889,5.279828420458048,0.8269710834361176,0.3972222222222222,7.783771571995834,1.5132745950421556,1.1,6.5718899835794735,93.20974892158195,99.08101851851852,6.768158176186532,False
887,ViewsResult.MEDIUM,3930000.0,56,False,False,6,13,26.0,2017-11-25T19:10:01.000Z,1239500.0,85638.0,1024.0,7844.0,False,False,1.8091822550806664,1.3361111111111108,6.017993355545273,1.3893332622449688,1.0555555555555556,7.612867141554059,1.565836561012186,1.2805555555555554,6.607483869009613,86.74075561537947,90.15311728395064,6.906968887417131,False
888,ViewsResult.GOOD,78900.0,27,False,False,10,3,23.0,2017-11-25T19:00:34.000Z,646729.0,38963.0,479.0,1808.0,False,False,1.5329684549757108,1.2527777777777778,6.180799792871892,1.8699190416224496,1.5583333333333331,7.791275914326987,2.643298946579379,1.8361111111111108,6.715834748563862,77.58416096657564,84.08537037037038,7.105601992383036,False
889,ViewsResult.POOR,13700000.0,47,False,False,8,7,23.0,2017-11-25T17:30:01.000Z,690690.0,24559.0,802.0,2015.0,False,False,1.031894906841502,0.8361111111111111,5.03509752803715,1.2501728275584267,0.9388888888888888,7.809526452868832,1.8811196429549903,1.15,6.1740210172750825,93.94333056555632,100.015524691358,6.639541943707414,False
890,ViewsResult.POOR,2660000.0,79,True,False,13,12,24.0,2017-11-25T18:00:04.000Z,170955.0,2254.0,333.0,265.0,False,False,1.9672295961454567,1.5472222222222225,5.817258271658481,2.090978564697566,1.4944444444444445,7.811413745646084,3.8914664077271865,2.219444444444445,6.561547959735652,82.06885002501986,87.88987654320988,7.037874978605168,False
891,ViewsResult.POOR,8430000.0,41,True,False,8,7,26.0,2017-11-25T21:00:01.000Z,364786.0,13622.0,776.0,1747.0,False,False,1.4163943093313291,1.2777777777777777,5.805322685943091,1.577269088576131,1.3666666666666667,7.925628413735862,2.302548239464643,1.6777777777777778,6.517285701480567,83.95477398064811,86.12108024691359,6.981954969702492,False
892,ViewsResult.GOOD,29500.0,71,False,False,10,10,26.0,2017-11-24T11:54:11.000Z,499890.0,6300.0,659.0,1647.0,False,False,0.4521553322083513,0.13333333333333333,5.710086615433134,0.4521553322083513,0.13333333333333333,5.935708737075394,0.4521553322083513,0.13333333333333333,4.044723358663108,91.4993163959487,121.52166666666666,5.686372578564893,False
893,ViewsResult.MEDIUM,33900000.0,53,False,False,8,9,10.0,2017-11-24T09:00:02.000Z,27661280.0,2542861.0,41121.0,519092.0,False,False,0.0,0.0,4.5480738803008505,0.0,0.0,7.6474953766301965,0.0,0.0,3.9742803812578096,58.00887889167333,48.47577160493828,5.809505156189437,False
894,ViewsResult.MEDIUM,4140000.0,21,False,False,4,6,26.0,2017-11-24T21:06:50.000Z,1884421.0,275221.0,1711.0,43655.0,False,False,0.9202790773710516,0.5555555555555556,5.3846085596289415,1.1931873229524024,0.8138888888888889,7.7293852999510575,1.2612426509959764,0.8305555555555556,6.500242050798639,93.20718308329387,101.6156172839506,6.890359267129076,False
895,ViewsResult.GOOD,626000.0,35,True,False,11,6,17.0,2017-11-24T20:30:01.000Z,725140.0,19060.0,950.0,3055.0,False,False,0.6100432589397066,0.175,5.065965292504663,0.957169180190301,0.5222222222222223,6.8475355278842125,1.1293502994046765,0.5888888888888889,5.5740082922799905,55.73544708459619,47.500092592592594,6.0557974040579765,False
896,ViewsResult.MEDIUM,14900000.0,57,False,True,10,10,23.0,2017-11-23T21:00:59.000Z,2263186.0,144938.0,1736.0,11631.0,False,False,0.5172860683830658,0.33611111111111114,5.512071449239352,0.6875827671839915,0.3527777777777778,7.714206484503879,0.7284983709955773,0.3611111111111111,6.072531559672952,88.88105496083986,83.66845679012346,6.685181150398844,False
897,ViewsResult.MEDIUM,1280000.0,46,False,False,6,9,10.0,2017-11-24T00:00:01.000Z,950926.0,59618.0,231.0,1517.0,False,False,0.4864760534880252,0.14722222222222225,5.660499135675366,0.6741249472052228,0.2,7.1601857706420455,0.902974337576095,0.3138888888888889,5.441152834903382,90.68989358156557,115.58493827160494,6.519495052114644,False
898,ViewsResult.MEDIUM,10100000.0,27,False,False,7,6,10.0,2017-11-22T16:00:02.000Z,4200999.0,142811.0,6449.0,13357.0,False,False,0.0,0.0,5.6707060836367225,0.0,0.0,6.75583525021175,0.0,0.0,5.654259304145186,44.03580073334373,52.78885802469137,6.3069117147555245,False
899,ViewsResult.MEDIUM,4460000.0,27,False,False,9,4,28.0,2017-11-23T02:47:34.000Z,945598.0,19821.0,1920.0,2115.0,False,False,0.8615187207326603,0.8527777777777777,5.371422404195666,0.9505683809771815,0.8444444444444444,7.718153786177193,1.104756131963571,0.875,6.5286410401523725,83.92925021923534,115.0781790123457,7.092259205456205,False
900,ViewsResult.MEDIUM,10800000.0,22,False,False,7,5,28.0,2017-11-22T20:00:01.000Z,1288759.0,29502.0,3790.0,0.0,True,False,,,,,,,,,,,,,False
901,ViewsResult.GOOD,6070000.0,69,False,False,9,11,24.0,2017-11-21T17:00:22.000Z,13025011.0,436454.0,9298.0,31464.0,False,False,0.5279166483966204,0.1361111111111111,3.91783799071964,0.652606360471912,0.2277777777777777,6.5056845373089685,0.6696922086458731,0.2388888888888889,4.852690272225092,113.03879763965256,120.66530864197529,5.324011140795776,False
902,ViewsResult.GOOD,36.0,98,False,False,16,15,24.0,2017-11-22T16:59:54.000Z,306414.0,1677.0,124.0,1368.0,False,False,0.5925462944877059,0.2333333333333333,5.912906777284587,0.4887626099538394,0.16666666666666666,7.785537381958848,0.6253640914807791,0.20555555555555555,6.155876103459126,83.67849520916356,110.63515432098764,6.913736722782508,False
903,ViewsResult.MEDIUM,2750000.0,34,True,False,6,6,28.0,2017-11-22T17:17:34.000Z,919307.0,16908.0,1132.0,1575.0,False,False,1.025763792510094,0.5944444444444444,5.770790232519772,1.3478349122267477,0.6972222222222222,7.237315649090445,1.4089632603924782,0.7194444444444444,6.013486872561956,66.25644617504767,84.11086419753086,6.694367586113278,False
904,ViewsResult.POOR,2540000.0,73,False,False,9,10,10.0,2017-11-22T08:00:03.000Z,164659.0,3121.0,896.0,1241.0,False,False,,,,,,,,,,,,,False
905,ViewsResult.POOR,8020000.0,50,True,False,7,9,24.0,2017-11-23T02:12:48.000Z,698414.0,22322.0,721.0,3183.0,False,False,2.136188771886933,1.7944444444444445,5.748473748849658,1.6978540376997469,1.475,7.878335129647787,2.421991260650349,1.9416666666666669,6.682747972656598,86.36843002445242,91.614012345679,7.088609833945947,False
906,ViewsResult.GOOD,7410000.0,40,True,False,9,6,10.0,2017-11-21T14:00:02.000Z,17620424.0,466482.0,19633.0,32677.0,False,False,1.2439855304624727,0.6166666666666667,5.8721334120345405,0.8355479831217149,0.3638888888888889,7.455904240116325,1.3283210185776109,0.8972222222222223,6.364250856901723,80.51369441444747,106.1700925925926,6.809297564227448,False
907,ViewsResult.MEDIUM,11700000.0,72,False,False,8,13,10.0,2017-11-21T22:15:36.000Z,3458573.0,143718.0,2155.0,9801.0,False,False,0.6305983832738983,0.18888888888888888,5.354198626159524,0.8354787198714427,0.4555555555555556,7.125303990320113,1.250922499104334,0.6138888888888889,6.315123022760716,54.79315497978639,49.78138888888889,6.524533993205044,False
908,ViewsResult.POOR,2780000.0,31,False,False,6,7,24.0,2017-11-22T15:00:00.000Z,271876.0,17159.0,317.0,764.0,False,False,3.6077323937192673,2.6694444444444443,5.857340506821336,4.003539136474621,2.9527777777777784,7.384222902986949,4.534734771124376,3.325,6.780936430644957,81.48335474061966,85.92046296296296,6.855203861047177,False
909,ViewsResult.MEDIUM,9220000.0,63,False,False,8,13,10.0,2017-11-22T00:04:08.000Z,1410553.0,72716.0,1152.0,4758.0,False,False,,,,,,,,,,,,,False
910,ViewsResult.MEDIUM,8800000.0,50,False,False,10,10,1.0,2017-11-21T16:07:26.000Z,2303131.0,42395.0,2237.0,6802.0,False,False,2.052362384673986,1.3055555555555556,6.127262906480856,1.664405874052434,1.3444444444444446,7.743856242048928,2.086996778999804,1.6666666666666667,6.750189607432933,91.76622778325044,114.96040123456793,7.1678152841316285,False
911,ViewsResult.GOOD,48.0,53,False,False,7,10,24.0,2017-11-21T19:53:16.000Z,1126881.0,11544.0,1324.0,5475.0,False,False,,,,,,,,,,,,,False
912,ViewsResult.GOOD,41.0,50,False,False,8,11,24.0,2017-11-22T00:27:45.000Z,3195732.0,78696.0,1526.0,7837.0,False,False,1.7004697063524017,1.2583333333333333,6.260979515464562,1.060627434849559,0.925,7.438472569394065,3.198914746528197,2.35,6.718991683495133,63.398696539135685,72.89577160493828,7.055160464590808,False
913,ViewsResult.POOR,3300000.0,16,False,False,7,3,22.0,2017-11-21T20:25:18.000Z,258814.0,14865.0,281.0,1095.0,False,False,2.3673300452640484,1.0638888888888889,5.726548773326262,1.9169484494958884,0.9444444444444444,7.821168077906924,2.059455759343074,0.9444444444444444,6.235852721919161,70.79873765555341,80.3320987654321,6.834984514019076,False
914,ViewsResult.MEDIUM,335000.0,56,False,False,8,11,20.0,2017-11-22T02:46:07.000Z,240663.0,8645.0,101.0,692.0,False,False,1.1424436393694888,0.6305555555555555,5.7103340113627015,0.901233722306385,0.43333333333333335,7.849959444125411,1.889828197822212,0.9722222222222222,6.748050358002497,75.79622354510741,85.81006172839506,6.968745589568528,False
915,ViewsResult.POOR,288000.0,24,False,False,8,5,26.0,2017-11-22T22:22:36.000Z,13747.0,877.0,39.0,77.0,False,False,,,,,,,,,,,,,False
916,ViewsResult.GOOD,58.0,34,False,False,10,4,24.0,2017-11-21T17:51:10.000Z,1458879.0,63186.0,727.0,3158.0,False,False,0.5230489909306587,0.14444444444444446,5.758897895514423,0.7344635650561993,0.3527777777777778,7.691788848536332,0.796166548430356,0.3972222222222222,5.656578530127388,85.49665463211767,108.14564814814815,6.660451711242469,False
917,ViewsResult.POOR,10900000.0,44,False,False,11,7,26.0,2017-11-21T23:32:56.000Z,739463.0,46679.0,1659.0,3758.0,False,False,2.408432652059462,2.0472222222222216,5.702561280142242,1.853573042718133,1.7305555555555556,7.692156073783896,2.3612352908521066,1.9111111111111112,6.6459560201518535,91.81654544514916,121.29435185185186,6.9872249635961285,False
918,ViewsResult.POOR,6320000.0,34,False,False,8,7,22.0,2017-11-21T19:39:43.000Z,186407.0,8034.0,301.0,1211.0,False,False,0.6145798022497432,0.15833333333333333,5.613047103291189,0.5542693444281755,0.1527777777777778,7.524267320986624,0.6039734684713262,0.17222222222222222,5.349286283651722,100.17088488425232,131.73172839506174,6.386964921776857,False
919,ViewsResult.POOR,18100000.0,71,False,False,18,9,10.0,2017-11-21T20:00:01.000Z,257192.0,9031.0,260.0,492.0,False,False,0.6889280902824669,0.26944444444444443,5.995726826263066,1.1015000994715354,0.5944444444444444,7.631501292818682,1.4202867689916847,0.7972222222222223,6.376046660955112,75.79719024270142,108.41027777777781,6.906449605220864,False
920,ViewsResult.GOOD,179.0,47,False,False,8,7,24.0,2017-11-22T19:00:16.000Z,3921.0,0.0,0.0,0.0,True,True,2.0083141231600083,1.3027777777777778,5.848286723927406,1.4471235837573329,1.35,7.43456424756634,3.2590567066689635,2.4722222222222223,6.293418737725142,86.47643918732064,89.43401234567902,6.907610863840787,False
921,ViewsResult.POOR,2090000.0,68,False,False,9,13,10.0,2017-11-21T22:13:49.000Z,78674.0,4826.0,118.0,344.0,False,False,1.490049299043574,1.0444444444444445,5.028394826960942,0.9338622839755863,0.7111111111111111,6.8767632702217725,0.9696632990787304,1.2444444444444445,5.056385973729983,84.29996565590612,126.96876543209876,5.9768191867460025,False
922,ViewsResult.MEDIUM,268000.0,34,False,False,9,7,10.0,2017-11-21T16:43:05.000Z,90206.0,6419.0,34.0,443.0,False,False,0.0,0.0,3.443350022056227,0.0,0.0,4.785209185290543,0.0,0.0,2.7105945492039787,17.221175495869428,10.631481481481481,4.0629848117580085,False
923,ViewsResult.MEDIUM,1020000.0,32,False,False,8,6,10.0,2017-11-20T16:00:02.000Z,410133.0,7726.0,606.0,1097.0,False,False,0.5091447682749263,0.2722222222222222,6.053067852440126,0.7793436618141425,0.4388888888888889,7.814560031459327,0.8881767981046106,0.4944444444444445,6.193549555107395,79.4904097064274,89.12697530864197,6.9895265994237175,False
924,ViewsResult.GOOD,73.0,47,False,False,8,8,17.0,2017-11-20T13:55:03.000Z,1073561.0,1299.0,16.0,55.0,False,False,,,,,,,,,,,,,False
925,ViewsResult.POOR,10300000.0,39,False,False,10,5,23.0,2017-11-20T06:00:01.000Z,806660.0,37548.0,932.0,2027.0,False,False,0.6821127309893708,0.9166666666666666,5.713855213618772,0.9803273262878408,0.9083333333333332,7.5591845605417625,1.182746333280678,0.9666666666666668,5.663764526829666,86.27797775546387,112.7316049382716,6.661414443990205,False
926,ViewsResult.POOR,128000.0,54,False,False,11,8,28.0,2017-11-22T19:30:01.000Z,2805.0,52.0,7.0,8.0,False,False,0.15612494995995996,0.025,4.817826121987245,0.2633913438213185,0.075,6.574316597499839,0.2678215731820878,0.07777777777777778,4.1311836421176285,61.44961224996004,45.04157407407408,5.4122168998295725,False
927,ViewsResult.GOOD,11400.0,32,False,False,7,6,10.0,2008-06-17T00:07:56.000Z,86897.0,469.0,4.0,106.0,False,False,94.82466861412055,74.26666666666667,7.778300196437146,96.15866898992302,76.68055555555556,7.509523471032681,98.99005733212444,70.22777777777777,6.622816262401291,81.19787721484798,86.95111111111113,7.481608118303067,False
928,ViewsResult.MEDIUM,845000.0,90,False,False,10,14,24.0,2017-11-21T14:54:23.000Z,447310.0,16829.0,182.0,538.0,False,False,0.3725848151018025,0.09166666666666666,5.853456961151631,0.3939257152507341,0.11944444444444445,7.357140649979581,0.4574149047218821,0.2277777777777777,6.336613041721081,91.50917972679714,128.4723148148148,6.740947997724173,False
929,ViewsResult.GOOD,1360.0,31,False,False,9,4,27.0,2017-11-20T15:00:02.000Z,502040.0,32735.0,236.0,4000.0,False,False,1.1866509310234268,1.0138888888888888,5.519882949587354,1.4498802632554793,1.1083333333333334,7.632122916717918,2.450773057679334,1.4305555555555556,6.095820375791749,62.12148079793308,62.369876543209884,6.755775561103863,False
930,ViewsResult.POOR,5260000.0,35,False,False,8,5,22.0,2017-11-20T23:15:34.000Z,210065.0,23366.0,338.0,1075.0,False,False,0.6190394789859608,0.7111111111111111,5.679269328535093,0.4901498888913951,0.6444444444444445,7.755585680417613,0.5013561854523768,0.6444444444444445,5.878878531561036,86.59327457611097,100.45716049382715,6.9273692686854025,False
931,ViewsResult.GOOD,19.0,32,False,False,8,5,10.0,2008-08-07T12:16:58.000Z,26830.0,79.0,1.0,8.0,False,False,77.46555905372509,104.3222222222222,6.624242176966855,76.65741711514568,104.46111111111112,7.542453135477173,76.54482346965078,104.3,7.600192551679164,60.78470332510434,67.2670061728395,7.4060968224787675,False
932,ViewsResult.POOR,13500000.0,56,True,False,9,10,17.0,2017-11-22T02:22:03.000Z,28091.0,1614.0,44.0,260.0,False,False,1.237517926045498,1.227777777777778,5.8115699249608745,1.5873244045979067,1.3611111111111112,7.757088579665463,1.8493909574722829,1.4555555555555555,6.746385906933877,68.76478158007768,70.9552160493827,6.985715691948572,False
933,ViewsResult.GOOD,191.0,88,True,False,9,16,10.0,2017-11-20T04:45:11.000Z,2623238.0,119787.0,1975.0,10218.0,False,False,1.069657265981336,0.8166666666666667,4.839089143429392,1.3426727306862216,0.9972222222222222,7.632225491626658,1.7349329335598591,1.0972222222222223,6.742908055356606,80.36461307639362,66.71691358024691,6.709585517019748,False
934,ViewsResult.MEDIUM,23200000.0,18,False,False,11,3,23.0,2017-11-28T20:00:00.000Z,2425655.0,231276.0,2884.0,24449.0,False,False,1.921561784423812,1.8194444444444444,5.666609793433398,1.5320420287243357,1.4083333333333334,7.921756761638585,1.4596396265880742,1.2472222222222222,6.858243274825081,85.01093036757472,89.71225308641975,7.1210439966798855,False
935,ViewsResult.MEDIUM,8800000.0,51,False,False,10,9,1.0,2017-11-28T17:11:19.000Z,1054285.0,28682.0,1835.0,4709.0,False,False,0.4898979485566357,0.4,5.31710725101146,0.7888106377466155,0.6666666666666666,6.967925652715159,0.7888106377466155,0.6666666666666666,6.098286005536082,81.87883970700695,115.58672839506173,6.693310529077668,False
936,ViewsResult.MEDIUM,4720000.0,26,True,False,5,5,23.0,2017-11-27T23:30:01.000Z,1206939.0,76553.0,1828.0,51916.0,False,False,0.29481109247603554,0.04444444444444445,6.347197177739773,0.7075431322192431,0.2777777777777778,6.925109140700357,0.7738791177495933,0.3,5.365400063772752,102.87204232664223,141.55725308641976,6.523726777068112,False
937,ViewsResult.POOR,12600000.0,45,False,False,7,8,24.0,2017-11-27T20:00:09.000Z,1017187.0,28060.0,950.0,3883.0,False,False,3.227427548411723,2.480555555555556,5.989676782993902,3.071311649265437,2.3694444444444445,7.768653650411628,5.510830385995369,3.763888888888889,6.879014238411068,89.2323991789827,102.73814814814814,7.083884686445309,False
938,ViewsResult.POOR,3300000.0,22,False,False,5,4,22.0,2017-11-28T19:22:55.000Z,145601.0,7955.0,149.0,1318.0,False,False,2.5585354003925227,1.1527777777777777,5.7034909961023725,1.8806683865708256,1.0444444444444445,7.855387468136241,2.331770309824228,1.4583333333333333,6.247722396125819,72.33279728439149,73.88922839506174,6.853789625116288,False
939,ViewsResult.MEDIUM,3670000.0,48,False,False,8,8,24.0,2017-11-28T12:00:00.000Z,399646.0,13557.0,295.0,1326.0,False,False,0.4121608220220313,0.08888888888888889,5.890614359819603,0.4121608220220313,0.08888888888888889,7.753170593467213,0.4121608220220313,0.08888888888888889,5.902173177601662,78.43535741602953,87.30182098765431,6.8349874008545495,False
940,ViewsResult.POOR,2660000.0,52,False,False,7,10,23.0,2017-11-28T17:00:03.000Z,203615.0,6669.0,136.0,449.0,False,False,2.1686885153343733,1.4111111111111112,5.821971030031726,2.8577258829744716,1.7583333333333333,7.76880780511908,3.7371632141089166,1.9833333333333327,6.614575289856403,67.9686113387612,83.7381172839506,6.9847923304482125,False
941,ViewsResult.MEDIUM,612000.0,79,False,False,10,12,24.0,2017-11-28T19:26:57.000Z,108786.0,697.0,1479.0,703.0,False,False,1.6755227671416095,1.4388888888888889,5.422341347952193,1.6589613551188516,1.3083333333333331,7.755942453863139,1.9549793974475649,1.35,6.799763366280497,81.01703459211868,76.42941358024693,6.911535538099747,False
942,ViewsResult.POOR,36900000.0,39,False,False,8,8,24.0,2017-11-28T19:02:05.000Z,774304.0,73791.0,627.0,6770.0,False,False,0.4227244819670619,0.08611111111111111,4.880374305503112,0.9276239060692169,0.525,7.478741043871776,0.9847447497814964,0.55,5.964623004483478,64.5551861373827,48.866049382716035,6.341133819615767,False
943,ViewsResult.POOR,25100000.0,24,False,False,5,5,23.0,2017-11-27T17:00:00.000Z,1030918.0,29428.0,6882.0,3672.0,False,False,1.634608345887309,0.9833333333333332,5.861288650427,1.6267417066783876,1.0305555555555554,7.676736455183128,1.758469364581834,1.102777777777778,5.652423200933317,76.74335683885445,64.30574074074075,6.59730640979287,False
944,ViewsResult.MEDIUM,715000.0,22,False,False,5,5,10.0,2017-11-28T08:00:05.000Z,149677.0,5796.0,227.0,249.0,False,False,2.4785748593361734,1.4666666666666666,6.14825875736841,2.2135873905952907,1.5055555555555555,7.493084673181021,2.795718452682005,1.808333333333333,6.710773582075754,73.69873454276099,92.15854938271605,7.06358531669763,False
945,ViewsResult.MEDIUM,1850000.0,29,False,False,6,5,24.0,2017-11-27T21:00:01.000Z,770606.0,124566.0,1962.0,18534.0,False,False,2.2895293063082733,1.7166666666666666,6.446339960206356,2.437931664848122,1.7805555555555554,7.886904018394077,3.239512994949155,2.1666666666666665,6.855841159611317,83.17628218133319,108.21709876543207,7.243379905550152,False
946,ViewsResult.MEDIUM,845000.0,43,False,False,9,8,24.0,2017-11-28T13:00:28.000Z,151767.0,8473.0,63.0,573.0,False,False,1.5472770786205976,0.4805555555555556,5.792896234971987,1.849249096855862,0.6166666666666667,7.241514928860557,2.3656427101527324,0.6611111111111111,6.334357145889393,89.75007710672777,107.00694444444444,6.775108783516202,False
947,ViewsResult.POOR,8690000.0,54,False,False,8,8,25.0,2017-11-27T18:48:15.000Z,146051.0,1135.0,640.0,1064.0,False,False,0.773754475046394,0.2861111111111111,5.3682546561976965,1.128991547169529,0.6194444444444445,7.360268182813527,2.7189265764994577,1.1722222222222225,5.961015775539951,52.04579989739688,61.30305555555553,6.576619054457207,False
948,ViewsResult.POOR,6390000.0,47,False,False,10,9,17.0,2017-11-28T05:02:37.000Z,542637.0,4428.0,231.0,1364.0,False,False,1.4459367291452827,1.1694444444444445,6.162285091483265,1.5793810320642845,1.1666666666666667,7.494072556569065,1.8176008471350835,1.272222222222222,6.232486120994658,75.43293764854505,65.8532098765432,6.784167601295402,False
949,ViewsResult.MEDIUM,9830000.0,51,False,False,9,8,10.0,2017-11-27T14:00:43.000Z,2740505.0,141556.0,7351.0,12871.0,False,False,1.9991491245583013,1.225,5.851639702414134,1.30241643887311,1.0305555555555554,7.861118005461773,1.709069398788868,1.2861111111111112,6.823141213857004,73.13497645434472,79.84070987654322,7.139387999383796,False
950,ViewsResult.POOR,17800000.0,44,False,False,10,7,10.0,2017-11-27T15:00:54.000Z,1484393.0,82721.0,2311.0,8984.0,False,False,0.9963474962749358,0.5416666666666666,6.020705062138113,1.00823767529117,0.5111111111111111,7.6273308552300705,1.153333199529001,0.6194444444444445,6.160568485654057,74.12512124200984,91.88092592592592,6.951750846662692,False
951,ViewsResult.POOR,3900000.0,21,False,False,8,4,23.0,2017-11-27T18:35:39.000Z,260952.0,20770.0,389.0,1959.0,False,False,1.2926071844660827,1.0833333333333333,6.0686070128130805,1.4774827399714625,1.3694444444444445,7.827427627402508,2.186829262247563,1.9666666666666663,6.757995205688098,83.86785612583459,88.6787962962963,7.0761938780413365,False
952,ViewsResult.POOR,1270000.0,34,True,False,6,7,23.0,2017-11-28T20:22:30.000Z,32839.0,2718.0,32.0,234.0,False,False,0.5587408684038526,0.3055555555555556,6.0131219463983525,0.631423778182546,0.3138888888888889,7.881410119778128,0.6978582756115358,0.3277777777777778,6.479966442709434,83.27407419184759,100.24836419753086,7.0531980931497165,False
953,ViewsResult.GOOD,858.0,37,False,False,11,6,25.0,2017-11-27T11:00:02.000Z,695072.0,18723.0,2365.0,4784.0,False,False,1.963460585073152,1.6305555555555555,5.5378450423776195,2.19508429490268,1.6777777777777778,6.597861382961067,2.77351756644122,1.8194444444444444,6.378632142646137,88.45988658126161,137.32376543209878,6.478383393504647,False
954,ViewsResult.GOOD,182.0,46,False,False,9,7,15.0,2017-11-27T20:42:13.000Z,119099.0,1785.0,44.0,178.0,False,False,0.5290846393116658,0.225,5.740534593456562,0.6018233611490097,0.3055555555555556,7.213381799092352,0.6432879949481759,0.3416666666666667,5.939047539072338,68.07493077674854,65.11098765432101,6.586868997338216,False
955,ViewsResult.POOR,10200000.0,65,False,False,10,10,10.0,2017-11-27T19:57:14.000Z,400308.0,26580.0,254.0,1457.0,False,False,1.0219768727300351,0.7472222222222222,5.8657733621097625,1.3592277219068187,1.1166666666666667,6.857428075554652,1.8775723096002928,1.55,5.9791484737581975,48.108434480931365,51.41493827160494,6.5240877375187845,False
956,ViewsResult.MEDIUM,886000.0,64,False,False,7,12,10.0,2017-11-27T05:00:00.000Z,383694.0,20241.0,167.0,1349.0,False,False,1.3056117009203951,0.6694444444444444,5.42943451799652,0.7484500445158666,0.5305555555555556,6.547661416136866,1.5624845678250259,0.9444444444444444,5.8306310355933135,80.38589596670779,120.74333333333334,6.193641282861234,False
957,ViewsResult.POOR,14900000.0,57,False,False,10,9,23.0,2017-11-27T22:01:30.000Z,723025.0,77224.0,425.0,5726.0,False,False,1.3507085474842135,0.9055555555555556,6.075991106672895,1.5025800855795497,0.9055555555555556,7.6859286480168665,1.6889597024627945,0.9861111111111112,6.043554899679978,77.13828372474882,71.85598765432098,6.9453833461951895,False
958,ViewsResult.POOR,6070000.0,74,False,False,10,13,28.0,2017-11-28T17:00:30.000Z,46190.0,2148.0,101.0,379.0,False,False,2.011538858746436,1.0305555555555554,5.525054800263458,1.812659103276553,1.0194444444444444,7.335755097309248,2.3141923237084487,1.425,6.315240962516353,96.85669518257816,121.29040123456792,6.705164948430491,False
959,ViewsResult.MEDIUM,5340000.0,59,True,False,10,10,26.0,2017-11-27T15:27:42.000Z,565235.0,21693.0,600.0,3779.0,False,False,2.845169992100756,1.2027777777777775,5.995991230594604,2.660025004523709,1.1805555555555556,7.655471599934289,2.8937779142988767,1.3222222222222222,6.4046826816089055,94.66291105591507,122.964012345679,6.945624827909683,False
960,ViewsResult.GOOD,1220.0,78,False,False,9,15,10.0,2017-11-28T05:40:49.000Z,8116.0,260.0,0.0,45.0,False,False,1.9783940987266777,0.8611111111111112,5.534512187721609,2.4480008850760933,1.125,7.287056904758772,3.2812023071195893,1.4805555555555556,6.188146611269603,58.42421799032827,52.34126543209877,6.487402149409605,False
