,is_good_result,title_length,is_published_in_week_end,days_since_publish_date,has_special_characters_in_title,probably_sex_words_in_title,title_longest_word_length,title_number_words,category_id,likes,dislikes,comment_count,comments_disabled,ratings_disabled,channel_3_standard_deviations,channel_3_mean,channel_3_entropy,channel_2_standard_deviations,channel_2_mean,channel_2_entropy,channel_1_standard_deviations,channel_1_mean,channel_1_entropy,total_standard_deviation,total_mean,total_entropy,video_error_or_removed
3305,ViewsResult.MEDIUM,32,False,822,False,False,7,7,10.0,6487.0,116.0,611.0,False,False,0.4521553322083513,0.13333333333333333,4.799925826517819,0.4848316495393651,0.17777777777777778,6.613985348116232,0.4988876515698589,0.2,5.07337540680286,99.47517302693552,157.79919753086418,5.748561509822135,False
3306,ViewsResult.GOOD,80,False,824,False,False,15,11,24.0,105349.0,23684.0,32871.0,False,False,1.7032557784764981,0.8055555555555556,5.861353500751754,1.884955053988173,0.8833333333333333,7.638218185531922,1.5347794106991963,0.6972222222222222,6.52687861237733,73.05143625234696,78.90901234567902,6.9331747688879,False
3307,ViewsResult.POOR,54,False,823,True,False,10,8,24.0,11204.0,1744.0,1478.0,False,False,2.2632309882495067,1.6972222222222222,6.065622644155196,2.7843256159800105,1.9444444444444444,7.7230201777881575,3.6777599445690505,2.8361111111111112,6.7701240678496815,84.40607234650017,89.11268518518519,7.119089223166237,False
3308,ViewsResult.POOR,43,False,822,False,False,9,8,10.0,132790.0,705.0,10425.0,False,False,0.0,0.0,3.8408833586919457,0.0,0.0,6.8966656225442025,0.0,0.0,3.6434205027856073,105.6446472938562,93.4550925925926,5.218824696270087,False
3309,ViewsResult.POOR,92,False,823,False,False,12,17,25.0,545.0,178.0,452.0,False,False,0.8013828711501385,0.7027777777777777,6.056067752346928,1.143658710854589,1.0194444444444444,7.5970309710003665,1.5410809698246084,1.3416666666666666,6.276885850971827,69.17982302558156,89.70783950617285,6.975169797368344,False
3310,ViewsResult.POOR,21,False,823,False,False,6,4,22.0,13101.0,688.0,1366.0,False,False,1.5153433380256651,0.9388888888888888,5.969519432335181,1.618374432098189,1.0555555555555556,7.883727565776758,2.05262365982878,1.3583333333333334,6.623975866916375,80.29859975491135,97.16574074074074,7.044531745663576,False
3311,ViewsResult.MEDIUM,49,False,823,False,False,9,9,23.0,53171.0,1032.0,5016.0,False,False,1.3984007620700245,0.8944444444444445,5.687051104816527,1.3136010960356923,0.8527777777777777,6.975138920110898,1.5621660136877218,0.9638888888888888,5.891438266583041,96.39381617365872,119.6229012345679,6.516424153247389,False
3312,ViewsResult.POOR,48,False,823,False,False,6,10,10.0,50532.0,2048.0,2519.0,False,False,0.7505090864798966,0.3083333333333333,5.981291224949456,0.8717797887081347,0.4666666666666667,7.461293364736596,1.0023082926825693,0.5305555555555556,5.795597012720751,62.9888012233323,81.93694444444445,6.697233592478371,False
3313,ViewsResult.POOR,48,False,823,False,False,12,7,25.0,347.0,731.0,889.0,False,False,1.1130226612447944,0.825,5.501491031325785,1.4014873052106704,0.8833333333333333,7.484186338321813,1.9821424996424681,1.0666666666666669,5.964958808316628,63.2221598052433,52.42635802469136,6.531611138740402,False
3314,ViewsResult.POOR,34,False,823,True,False,10,4,26.0,36514.0,606.0,4020.0,False,False,1.207585975775178,0.7416666666666667,5.9824291293672776,1.4411259958110774,0.7805555555555556,7.888044641569109,1.68423838889193,0.8972222222222223,6.4921874522375616,85.81795358408827,98.98478395061727,7.0148967261705435,False
3315,ViewsResult.MEDIUM,41,False,824,False,False,6,8,23.0,28200.0,862.0,1088.0,False,False,2.912849353815726,2.2555555555555555,5.391182872379582,2.9057414429596675,2.3,7.470254916983192,3.972964188668763,2.566666666666667,6.533716604722303,61.60106387764826,58.879135802469136,6.792901193288282,False
3316,ViewsResult.POOR,55,False,822,True,False,7,10,1.0,163.0,12.0,17.0,False,False,1.960245323523324,1.7722222222222217,6.303052445428437,1.9401142259868471,1.6388888888888888,7.873163514453394,2.368972207727996,1.9138888888888888,6.8080604577165165,81.74259934387186,95.69716049382716,7.180984054351352,False
3317,ViewsResult.POOR,33,False,822,False,False,7,7,10.0,3177.0,82.0,670.0,False,False,1.3655794003885062,0.6138888888888889,5.359767141548844,1.1344221349422416,0.5444444444444444,7.839151030931635,1.9587391226544908,0.8972222222222223,5.902384384003844,95.5965078136698,105.71993827160492,6.791826557232728,False
3318,ViewsResult.POOR,50,False,823,False,False,7,10,24.0,1806.0,121.0,589.0,False,False,1.6107255285724695,1.0527777777777778,6.0357922796295576,1.487289252629647,1.1361111111111108,7.711239178722701,1.9353258410694336,1.2916666666666667,6.566637128056357,77.87528923959307,71.46753086419753,6.941823526064013,False
3319,ViewsResult.GOOD,51,False,824,False,False,7,10,25.0,33259.0,914.0,2859.0,False,False,2.296331951634773,1.9138888888888888,6.326048249963392,2.037289336227472,1.6472222222222217,7.2160639241601086,3.0059085333907136,2.225,6.796057682791417,88.76947196854418,128.08913580246914,7.041194861108456,False
3320,ViewsResult.MEDIUM,89,False,824,True,False,9,16,24.0,2461.0,61.0,610.0,False,False,0.8313123642251331,0.7944444444444444,5.395927970931681,1.0553764467925388,0.9916666666666668,7.661877910027933,1.3048786661346463,1.0083333333333333,5.512896286786032,87.51633839875035,98.85506172839506,6.839401243434597,False
3321,ViewsResult.GOOD,31,False,824,False,False,8,6,1.0,1321.0,173.0,585.0,False,False,0.5276315586926119,0.2222222222222222,4.806363656688468,0.5955013967911804,0.21944444444444444,7.248373091204449,0.6548960901462832,0.2333333333333333,6.2977580430333315,57.58633136538757,53.435246913580244,6.554170905546332,False
3323,ViewsResult.POOR,43,False,823,False,False,7,10,17.0,2260.0,2305.0,439.0,False,False,1.8555701097233608,1.5361111111111112,5.4854832918174745,1.4321700705960556,1.2666666666666666,7.312410368558623,2.245812289463697,1.4722222222222223,6.261088707670307,72.01742527525897,59.078919753086424,6.632843854895892,False
3324,ViewsResult.POOR,92,False,823,True,False,10,17,26.0,7431.0,313.0,2829.0,False,False,1.495786262542171,1.2388888888888892,5.526193639519278,0.9841177034892664,0.9388888888888888,7.881736553652471,0.9376841382949146,0.9638888888888888,6.3138762129137005,81.10031040256713,79.37225308641976,6.913639705292287,False
3325,ViewsResult.GOOD,28,False,823,False,False,6,6,28.0,1339.0,37.0,278.0,False,False,0.973665595242034,0.4555555555555556,5.849071288617232,1.3707003481594526,0.7083333333333334,7.40559782496877,2.17763604981,1.3111111111111111,6.560825483406321,92.04464830539268,113.37651234567902,6.904241926298687,False
3326,ViewsResult.GOOD,45,False,825,False,False,9,8,20.0,49249.0,1772.0,12470.0,False,False,0.0,0.0,5.663850618087915,0.0,0.0,6.4620749861624045,0.0,0.0,4.8670044124614975,56.574262454678184,42.46592592592592,5.938220767501839,False
3327,ViewsResult.POOR,78,False,824,False,False,7,16,17.0,1131.0,92.0,642.0,False,False,1.6468614931978274,1.2916666666666667,5.916508960042782,1.0512742121519971,0.8805555555555555,7.709975608061661,1.2197418012548376,0.9027777777777778,6.583869250010652,68.77214424080944,77.17422839506173,7.028469906007067,False
3328,ViewsResult.POOR,34,False,824,False,False,9,5,28.0,3686.0,185.0,1523.0,False,False,1.1449533658086444,0.5138888888888888,6.1766243685849735,1.370038748663521,0.5277777777777778,7.477447881575574,1.5075018170453598,0.5722222222222222,5.449097220300195,97.40910101994608,107.57287037037035,6.576860765826773,False
3329,ViewsResult.POOR,16,False,825,False,False,5,4,22.0,13024.0,202.0,2338.0,False,False,2.2918787780625163,1.075,5.722989645960225,2.2340639352235794,1.025,7.883019933200138,2.5313451628202217,1.225,6.39210128066653,74.86991639059411,78.54845679012345,6.916938470661037,False
3330,ViewsResult.POOR,59,False,824,True,False,21,7,26.0,6170.0,99.0,497.0,False,False,1.5292518141598237,1.0166666666666666,5.850646808128773,1.9797567346507656,1.1972222222222222,7.614998352307388,2.6821756762048032,1.3694444444444445,6.612282067487437,81.29619968140506,98.09805555555555,6.94532171641516,False
3331,ViewsResult.GOOD,61,False,825,False,False,6,12,17.0,64177.0,3885.0,6259.0,False,False,2.66374840320094,2.1,5.762246315716076,2.8783662525729103,2.4027777777777777,7.572943771997338,3.335924918478891,2.7777777777777777,6.05216185588137,66.58296159446803,60.429969135802466,6.625569522999178,False
3332,ViewsResult.POOR,54,False,825,False,False,10,11,17.0,4334.0,972.0,3054.0,False,False,2.1299434148862457,1.2972222222222225,5.730249818245128,2.123136437757436,1.3583333333333334,7.202399028023103,2.904636565948813,1.6555555555555554,6.13017311124668,64.05343926337008,48.759876543209884,6.482456850899251,False
3333,ViewsResult.POOR,29,False,826,True,False,7,5,28.0,46923.0,1152.0,4284.0,False,False,2.3880085587248656,1.7638888888888888,5.744488809363759,2.400996449522008,1.6722222222222225,7.288745378704077,3.2362529773386584,2.1,6.598909731496841,63.71582414513277,65.33768518518518,6.806715575700989,False
3334,ViewsResult.MEDIUM,80,False,825,True,False,10,15,2.0,11379.0,99.0,914.0,False,False,0.5840207589748675,0.29444444444444445,5.63939299264712,0.6978582756115357,0.3277777777777778,7.70457074425741,0.7810249675906654,0.3666666666666665,5.912841896621408,60.777038609888926,79.61981481481482,6.711449485585735,False
3336,ViewsResult.POOR,32,False,825,False,False,6,8,23.0,5511.0,33.0,457.0,False,False,0.9925494048094808,0.5611111111111111,5.721638585948153,1.0708108154427354,0.5944444444444444,7.721363932750312,1.1326761438794322,0.6305555555555555,6.025631850959754,89.91467449289486,82.73481481481481,6.728679390118352,False
3337,ViewsResult.POOR,45,False,826,False,False,10,6,27.0,6010.0,898.0,713.0,False,False,2.5157773753790567,1.6444444444444444,5.773628465755683,1.880791467231249,1.4611111111111108,7.636403209283168,3.3444709762698066,2.441666666666667,6.622597370237126,78.87806463152148,82.40253086419753,6.896557331392825,False
3338,ViewsResult.GOOD,26,False,825,False,False,5,6,22.0,12662.0,67.0,646.0,False,False,0.7269078770576057,0.7777777777777778,4.645310958451387,0.8663817195385747,0.7777777777777778,5.156054372612991,1.197940619728316,0.8222222222222222,4.903278738729531,100.33575965253394,169.49061728395063,5.343143958466388,False
3339,ViewsResult.MEDIUM,60,True,827,False,False,9,11,10.0,85033.0,1577.0,3367.0,False,False,1.722903091217958,1.1222222222222222,6.1110456400249245,1.0830305844774564,0.6805555555555556,7.529334645691919,1.5585685106754648,0.8555555555555555,6.507929564572447,70.24932525432733,96.2375,6.994898162301737,False
3340,ViewsResult.POOR,53,False,825,False,False,11,7,28.0,113.0,0.0,7.0,False,False,0.6765414498264931,0.44166666666666665,5.0554380646461095,1.162210404656299,0.6805555555555556,7.230062827871425,1.2041081941461391,0.7111111111111111,5.925572565747867,48.54706876981961,53.61228395061728,6.362150238722773,False
3341,ViewsResult.MEDIUM,19,True,828,False,False,7,4,24.0,12592.0,819.0,889.0,False,False,1.954574801413593,1.5861111111111108,6.054116419739497,1.7711334168398816,1.3444444444444446,7.744577821877343,3.1655699855370965,2.25,6.849136176190922,68.2702917304718,81.57524691358023,7.094427894191368,False
3342,ViewsResult.MEDIUM,26,True,827,False,False,10,4,23.0,55825.0,1312.0,9028.0,False,False,0.2843120351538663,0.05,5.712844712703117,0.3739078747036923,0.11388888888888887,7.062055130020263,0.41942604816170304,0.1638888888888889,5.342766958839444,92.29649306764854,121.42913580246912,6.422331967849612,False
3343,ViewsResult.POOR,29,True,828,False,False,6,7,23.0,24562.0,1619.0,1553.0,False,False,1.3856378617628122,0.7027777777777777,5.5195625322524275,1.4196999117793072,0.6527777777777778,7.022587054977629,2.005114987004763,0.875,4.889543499794256,91.84635111399031,73.0100925925926,5.989996815208231,False
3344,ViewsResult.GOOD,40,True,828,False,False,7,7,23.0,25382.0,1298.0,1493.0,False,False,2.1182900598779617,1.2083333333333333,5.555692997562457,1.7297684138150111,1.0888888888888888,7.380292332769599,2.0490211454060177,1.2388888888888892,6.47615135562701,55.59883409496704,63.64126543209876,6.748684092019707,False
3345,ViewsResult.GOOD,64,False,829,False,False,8,11,15.0,25294.0,2540.0,2859.0,False,False,0.8762292952063278,0.5666666666666667,4.7726318439417685,0.9100094966266108,0.5722222222222222,7.7306144723145405,0.9140492935893072,0.5583333333333333,6.03844877744362,74.83100748597614,89.59466049382715,6.7447743506001165,False
3346,ViewsResult.GOOD,42,True,827,False,False,8,9,2.0,195.0,32.0,106.0,False,False,0.4175823272122517,0.10833333333333334,5.5216603988019575,0.5527079799596809,0.2416666666666667,6.5438105268487385,0.6630399034600006,0.3194444444444444,5.632071104712094,72.05254135095498,70.70364197530864,6.389443862012057,False
3348,ViewsResult.POOR,40,False,829,True,False,5,8,22.0,13166.0,1823.0,1770.0,False,False,1.9765914044756223,1.3555555555555556,6.137312009494126,1.8603315116756296,1.35,7.836301424836433,2.1459407560310377,1.4222222222222225,6.784697901193797,78.93943859695676,93.11521604938272,7.102156323094532,False
3349,ViewsResult.MEDIUM,64,False,829,False,False,15,10,26.0,326557.0,2372.0,137991.0,False,False,1.8287801202974243,1.4972222222222222,6.367146011955772,1.8096769202140903,1.325,7.599762085832016,2.2,1.5666666666666669,6.6459909159744415,84.0259949292152,105.61817901234569,7.119129654859858,False
3350,ViewsResult.MEDIUM,64,False,829,False,False,8,12,24.0,82357.0,2287.0,10306.0,False,False,0.8839445823643911,0.4555555555555556,5.039849912886221,0.4532461789860253,0.2888888888888889,6.670535606219372,1.7384340015593855,1.425,5.736156335353413,53.196213955318306,44.71382716049383,6.150896905728597,False
3351,ViewsResult.MEDIUM,43,False,829,False,False,8,8,26.0,29553.0,494.0,1544.0,False,False,0.8524474568362947,0.8,5.791650841479675,1.0092129619010726,0.8305555555555556,7.490970941282178,1.030941077934544,0.8222222222222222,6.286926455488013,83.14879054138251,100.70515432098766,6.787493944453392,False
3352,ViewsResult.POOR,41,True,828,False,True,8,8,1.0,3262.0,166.0,128.0,False,False,2.05435212520176,1.6361111111111108,5.604633530520204,2.113359548265964,1.6305555555555555,7.580541978092871,2.7575933325373265,1.8888888888888888,6.851252266399381,69.65484244687761,82.11950617283952,7.079687808436973,False
3353,ViewsResult.GOOD,39,False,831,True,False,5,9,24.0,16471.0,3259.0,2221.0,False,False,1.0137899495104472,0.6972222222222222,5.900767462766584,1.2347558113166532,0.7305555555555555,7.901250221098826,1.518037130110809,0.9027777777777778,5.748720260242795,92.71922277282292,106.5399074074074,6.868142824225727,False
3354,ViewsResult.GOOD,43,False,822,False,False,10,6,10.0,190739.0,41411.0,23746.0,False,False,0.6410290242075963,0.4861111111111111,5.482386456437788,0.7068393831559241,0.5194444444444445,7.415513005545174,0.7376765325443576,0.5166666666666667,6.1422146595777045,63.04861943130288,62.385679012345676,6.648210717310238,False
3355,ViewsResult.GOOD,31,False,822,False,False,7,6,10.0,104694.0,9366.0,12951.0,False,False,1.160087267896602,0.6444444444444445,5.2004656851411255,0.8061827060633064,0.425,6.775785902705531,1.7969023414452323,0.8055555555555556,6.065946605824204,38.62429817928411,39.20981481481481,6.256873370694983,False
3356,ViewsResult.GOOD,51,False,822,False,False,7,9,1.0,5576.0,266.0,1061.0,False,False,0.970073021306472,0.3583333333333333,5.732844024708087,0.7844505429413556,0.2861111111111111,7.226176833793978,1.935846068260594,0.7833333333333333,6.065419393466909,94.49701739266476,137.03043209876543,6.648082284779616,False
3357,ViewsResult.GOOD,67,False,822,False,False,9,12,17.0,19129.0,255.0,1704.0,False,False,1.5819950484541137,0.7416666666666667,5.847416728323164,1.4079141387961915,0.7,7.579315366036942,1.6478942792411029,0.8666666666666667,5.863421170528962,69.71753527002672,61.68765432098765,6.691054663992557,False
3358,ViewsResult.POOR,36,True,821,True,False,9,6,27.0,3810.0,102.0,484.0,False,False,2.059635590446062,1.4111111111111112,5.728805134281646,1.6799264203463726,1.5083333333333333,7.548265718060215,2.454510524234974,2.1305555555555555,6.437434794073187,92.93646364379377,115.7475,6.843850458081771,False
3359,ViewsResult.GOOD,47,False,822,False,False,8,8,10.0,32623.0,612.0,4829.0,False,False,0.0,0.0,5.561756383760628,0.0,0.0,6.991648330584267,0.0,0.0,4.968116848699783,43.45054821982765,36.74629629629629,6.112296642147246,False
3360,ViewsResult.MEDIUM,43,False,822,False,False,10,8,10.0,94874.0,608.0,4078.0,False,False,0.6769519103222095,0.3416666666666667,5.624171726031941,0.8462699566368717,0.4777777777777778,6.738773483375223,1.100080664831358,0.5805555555555556,5.763691131656136,49.78425921387214,73.2519135802469,6.3176614382658105,False
3362,ViewsResult.POOR,40,True,821,False,False,8,7,22.0,8451.0,85.0,946.0,False,False,3.5023702291765533,2.7583333333333333,7.194801607232188,3.5040441802699847,2.6027777777777783,7.5664833499237325,3.858656293978738,2.8722222222222222,7.333926315530463,88.55151202655583,137.69867283950614,7.487992554194528,False
3363,ViewsResult.MEDIUM,53,False,823,False,False,10,10,1.0,87500.0,5805.0,17054.0,False,False,2.1556701000493823,1.4444444444444444,5.707530539063122,1.5094123417025418,1.2027777777777775,7.791919873471656,2.949564468791208,2.158333333333333,6.6008114926022,83.3119486919337,103.19287037037034,6.966377972767773,False
3364,ViewsResult.POOR,51,True,821,True,False,8,9,22.0,9195.0,1029.0,1110.0,False,False,0.6404509888631623,0.21944444444444444,5.794668742743458,0.8068715304598785,0.2916666666666667,7.895496654981465,0.9885767297571212,0.4222222222222222,6.346276240058661,88.21261511459083,95.30194444444444,6.930078443987178,False
3365,ViewsResult.MEDIUM,43,False,823,False,False,8,8,10.0,172185.0,2665.0,10041.0,False,False,0.20608041101101565,0.04444444444444445,2.764128323816815,0.2121138466734722,0.04722222222222222,4.728080241290275,0.2290614236454256,0.05555555555555555,3.2763952009850184,23.15422814835698,7.915802469135803,3.8019749815584363,False
3366,ViewsResult.POOR,94,False,822,False,False,9,16,17.0,9034.0,278.0,2018.0,False,False,0.5541022658207188,0.18611111111111112,5.837173925093388,0.6735524029399442,0.2722222222222222,7.882426710874431,0.6744854005503422,0.275,6.024129194054329,78.84719730746589,82.9987962962963,6.8925661345175175,False
3367,ViewsResult.MEDIUM,32,False,822,False,False,7,7,10.0,9946.0,218.0,771.0,False,False,0.4521553322083513,0.13333333333333333,4.799925826517819,0.4848316495393651,0.17777777777777778,6.613985348116232,0.4988876515698589,0.2,5.07337540680286,99.47517302693552,157.79919753086418,5.748561509822135,False
3368,ViewsResult.GOOD,47,False,822,False,False,9,7,25.0,14771.0,696.0,2554.0,False,False,0.4192880503136269,0.15555555555555556,5.567528649872897,0.4,0.13333333333333333,7.826267442065133,0.387736387475872,0.12777777777777774,6.204101477237117,80.35796056547345,83.34635802469137,6.879869526752295,False
3369,ViewsResult.POOR,20,False,822,True,False,6,4,26.0,137537.0,581.0,74431.0,False,False,2.4610295948376293,1.4333333333333331,6.107000993015615,2.223608942326654,1.3027777777777778,7.3817547503179375,2.8186493131670853,1.6277777777777778,6.654298750033275,93.49156535306182,139.9032098765432,6.939283965252487,False
3370,ViewsResult.POOR,55,False,822,True,False,7,10,1.0,349.0,46.0,76.0,False,False,1.960245323523324,1.7722222222222217,6.303052445428437,1.9401142259868471,1.6388888888888888,7.873163514453394,2.368972207727996,1.9138888888888888,6.8080604577165165,81.74259934387186,95.69716049382716,7.180984054351352,False
3371,ViewsResult.MEDIUM,92,False,823,False,False,12,17,25.0,1258.0,379.0,849.0,False,False,0.8013828711501385,0.7027777777777777,6.056067752346928,1.143658710854589,1.0194444444444444,7.5970309710003665,1.5410809698246084,1.3416666666666666,6.276885850971827,69.17982302558156,89.70783950617285,6.975169797368344,False
3372,ViewsResult.POOR,65,True,821,True,False,10,13,17.0,2038.0,58.0,416.0,False,False,1.3682888971897855,0.7472222222222222,5.8232382255620525,1.9074880871106727,0.8805555555555555,7.809347848295338,2.3299976156401727,1.0666666666666669,6.5643707143634025,91.3184636131901,110.37907407407408,6.9290668057625,False
3373,ViewsResult.GOOD,80,False,824,False,False,15,11,24.0,114335.0,25427.0,35208.0,False,False,1.7032557784764981,0.8055555555555556,5.861353500751754,1.884955053988173,0.8833333333333333,7.638218185531922,1.5347794106991963,0.6972222222222222,6.52687861237733,73.05143625234696,78.90901234567902,6.9331747688879,False
3374,ViewsResult.POOR,43,False,822,False,False,9,8,10.0,164032.0,967.0,12386.0,False,False,0.0,0.0,3.8408833586919457,0.0,0.0,6.8966656225442025,0.0,0.0,3.6434205027856073,105.6446472938562,93.4550925925926,5.218824696270087,False
3375,ViewsResult.MEDIUM,49,False,823,False,False,9,9,23.0,56246.0,1122.0,5224.0,False,False,1.3984007620700245,0.8944444444444445,5.687051104816527,1.3136010960356923,0.8527777777777777,6.975138920110898,1.5621660136877218,0.9638888888888888,5.891438266583041,96.39381617365872,119.6229012345679,6.516424153247389,False
3376,ViewsResult.POOR,54,False,823,True,False,10,8,24.0,12354.0,2065.0,1656.0,False,False,2.2632309882495067,1.6972222222222222,6.065622644155196,2.7843256159800105,1.9444444444444444,7.7230201777881575,3.6777599445690505,2.8361111111111112,6.7701240678496815,84.40607234650017,89.11268518518519,7.119089223166237,False
3377,ViewsResult.POOR,72,False,822,False,False,9,13,1.0,1496.0,26.0,78.0,False,False,0.7206767652699787,0.3416666666666667,5.547372822735047,1.141947113432379,0.7388888888888889,7.718109463911157,1.4215601757693317,0.9166666666666666,6.312488059601432,98.02540323134843,120.41941358024692,6.7379242844264375,False
3378,ViewsResult.POOR,48,False,823,False,False,12,7,25.0,437.0,897.0,1083.0,False,False,1.1130226612447944,0.825,5.501491031325785,1.4014873052106704,0.8833333333333333,7.484186338321813,1.9821424996424681,1.0666666666666669,5.964958808316628,63.2221598052433,52.42635802469136,6.531611138740402,False
3379,ViewsResult.POOR,48,False,823,False,False,6,10,10.0,53959.0,2367.0,2666.0,False,False,0.7505090864798966,0.3083333333333333,5.981291224949456,0.8717797887081347,0.4666666666666667,7.461293364736596,1.0023082926825693,0.5305555555555556,5.795597012720751,62.9888012233323,81.93694444444445,6.697233592478371,False
3380,ViewsResult.POOR,34,False,823,True,False,10,4,26.0,39539.0,672.0,4220.0,False,False,1.207585975775178,0.7416666666666667,5.9824291293672776,1.4411259958110774,0.7805555555555556,7.888044641569109,1.68423838889193,0.8972222222222223,6.4921874522375616,85.81795358408827,98.98478395061727,7.0148967261705435,False
3381,ViewsResult.POOR,33,False,822,False,False,7,7,10.0,3483.0,106.0,780.0,False,False,1.3655794003885062,0.6138888888888889,5.359767141548844,1.1344221349422416,0.5444444444444444,7.839151030931635,1.9587391226544908,0.8972222222222223,5.902384384003844,95.5965078136698,105.71993827160492,6.791826557232728,False
3382,ViewsResult.MEDIUM,41,False,824,False,False,6,8,23.0,33273.0,1020.0,1163.0,False,False,2.912849353815726,2.2555555555555555,5.391182872379582,2.9057414429596675,2.3,7.470254916983192,3.972964188668763,2.566666666666667,6.533716604722303,61.60106387764826,58.879135802469136,6.792901193288282,False
3383,ViewsResult.POOR,50,False,823,False,False,7,10,24.0,1887.0,127.0,594.0,False,False,1.6107255285724695,1.0527777777777778,6.0357922796295576,1.487289252629647,1.1361111111111108,7.711239178722701,1.9353258410694336,1.2916666666666667,6.566637128056357,77.87528923959307,71.46753086419753,6.941823526064013,False
3384,ViewsResult.MEDIUM,89,False,824,True,False,9,16,24.0,2573.0,64.0,627.0,False,False,0.8313123642251331,0.7944444444444444,5.395927970931681,1.0553764467925388,0.9916666666666668,7.661877910027933,1.3048786661346463,1.0083333333333333,5.512896286786032,87.51633839875035,98.85506172839506,6.839401243434597,False
3385,ViewsResult.GOOD,31,False,824,False,False,8,6,1.0,1565.0,197.0,677.0,False,False,0.5276315586926119,0.2222222222222222,4.806363656688468,0.5955013967911804,0.21944444444444444,7.248373091204449,0.6548960901462832,0.2333333333333333,6.2977580430333315,57.58633136538757,53.435246913580244,6.554170905546332,False
3387,ViewsResult.POOR,43,False,823,False,False,7,10,17.0,2292.0,2331.0,439.0,False,False,1.8555701097233608,1.5361111111111112,5.4854832918174745,1.4321700705960556,1.2666666666666666,7.312410368558623,2.245812289463697,1.4722222222222223,6.261088707670307,72.01742527525897,59.078919753086424,6.632843854895892,False
3388,ViewsResult.MEDIUM,92,False,823,True,False,10,17,26.0,7670.0,317.0,2906.0,False,False,1.495786262542171,1.2388888888888892,5.526193639519278,0.9841177034892664,0.9388888888888888,7.881736553652471,0.9376841382949146,0.9638888888888888,6.3138762129137005,81.10031040256713,79.37225308641976,6.913639705292287,False
3389,ViewsResult.GOOD,28,False,823,False,False,6,6,28.0,1399.0,39.0,300.0,False,False,0.973665595242034,0.4555555555555556,5.849071288617232,1.3707003481594526,0.7083333333333334,7.40559782496877,2.17763604981,1.3111111111111111,6.560825483406321,92.04464830539268,113.37651234567902,6.904241926298687,False
3390,ViewsResult.GOOD,45,False,825,False,False,9,8,20.0,49626.0,1813.0,12627.0,False,False,0.0,0.0,5.663850618087915,0.0,0.0,6.4620749861624045,0.0,0.0,4.8670044124614975,56.574262454678184,42.46592592592592,5.938220767501839,False
3391,ViewsResult.POOR,34,False,824,False,False,9,5,28.0,3816.0,193.0,1639.0,False,False,1.1449533658086444,0.5138888888888888,6.1766243685849735,1.370038748663521,0.5277777777777778,7.477447881575574,1.5075018170453598,0.5722222222222222,5.449097220300195,97.40910101994608,107.57287037037035,6.576860765826773,False
3392,ViewsResult.POOR,16,False,825,False,False,5,4,22.0,13306.0,204.0,2373.0,False,False,2.2918787780625163,1.075,5.722989645960225,2.2340639352235794,1.025,7.883019933200138,2.5313451628202217,1.225,6.39210128066653,74.86991639059411,78.54845679012345,6.916938470661037,False
3393,ViewsResult.POOR,59,False,824,True,False,21,7,26.0,6498.0,106.0,527.0,False,False,1.5292518141598237,1.0166666666666666,5.850646808128773,1.9797567346507656,1.1972222222222222,7.614998352307388,2.6821756762048032,1.3694444444444445,6.612282067487437,81.29619968140506,98.09805555555555,6.94532171641516,False
3394,ViewsResult.GOOD,21,False,2769,False,False,4,5,23.0,82.0,4.0,11.0,False,False,1.5386958362662877,1.0861111111111108,7.137553464271868,1.3983676550769588,1.0111111111111108,7.490172411619297,1.088148132390389,0.6805555555555556,7.228516203335728,73.20872492061949,83.17151234567899,7.3557576588385905,False
3395,ViewsResult.POOR,29,False,826,True,False,7,5,28.0,47445.0,1166.0,4374.0,False,False,2.3880085587248656,1.7638888888888888,5.744488809363759,2.400996449522008,1.6722222222222225,7.288745378704077,3.2362529773386584,2.1,6.598909731496841,63.71582414513277,65.33768518518518,6.806715575700989,False
3396,ViewsResult.MEDIUM,80,False,825,True,False,10,15,2.0,11573.0,105.0,919.0,False,False,0.5840207589748675,0.29444444444444445,5.63939299264712,0.6978582756115357,0.3277777777777778,7.70457074425741,0.7810249675906654,0.3666666666666665,5.912841896621408,60.777038609888926,79.61981481481482,6.711449485585735,False
3398,ViewsResult.POOR,32,False,825,False,False,6,8,23.0,5810.0,35.0,489.0,False,False,0.9925494048094808,0.5611111111111111,5.721638585948153,1.0708108154427354,0.5944444444444444,7.721363932750312,1.1326761438794322,0.6305555555555555,6.025631850959754,89.91467449289486,82.73481481481481,6.728679390118352,False
3399,ViewsResult.GOOD,26,False,825,False,False,5,6,22.0,12901.0,70.0,646.0,False,False,0.7269078770576057,0.7777777777777778,4.645310958451387,0.8663817195385747,0.7777777777777778,5.156054372612991,1.197940619728316,0.8222222222222222,4.903278738729531,100.33575965253394,169.49061728395063,5.343143958466388,False
3400,ViewsResult.MEDIUM,60,True,827,False,False,9,11,10.0,91174.0,1739.0,3483.0,False,False,1.722903091217958,1.1222222222222222,6.1110456400249245,1.0830305844774564,0.6805555555555556,7.529334645691919,1.5585685106754648,0.8555555555555555,6.507929564572447,70.24932525432733,96.2375,6.994898162301737,False
3401,ViewsResult.MEDIUM,19,True,828,False,False,7,4,24.0,12932.0,839.0,891.0,False,False,1.954574801413593,1.5861111111111108,6.054116419739497,1.7711334168398816,1.3444444444444446,7.744577821877343,3.1655699855370965,2.25,6.849136176190922,68.2702917304718,81.57524691358023,7.094427894191368,False
